crime_id,original_crime_type_name,report_date,call_date,offense_date,call_time,call_date_time,disposition,address,city,state,agency_id,address_type,common_location
183652667,Trespasser,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:04,2018-12-31T18:04:00.000,GOA,1500 Block Of Van Ness Av,San Francisco,CA,1,Premise Address,
183652665,Audible Alarm,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:03,2018-12-31T18:03:00.000,PAS,1600 Block Of Bancroft Av,San Francisco,CA,1,Premise Address,
183652652,Muni Inspection,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:03,2018-12-31T18:03:00.000,Not recorded,Mission St/main St,San Francisco,CA,1,Intersection,
183652655,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:03,2018-12-31T18:03:00.000,Not recorded,300 Block Of Market St,San Francisco,CA,1,Common Location,"Embarcadero Muni Station, Sf"
183652663,Assault / Battery,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:03,2018-12-31T18:03:00.000,GOA,Kirkwood Av/mendell St,San Francisco,CA,1,Intersection,
183652656,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:03,2018-12-31T18:03:00.000,Not recorded,0 Block Of The Embarcadero Sou,San Francisco,CA,1,Common Location,"Ferry Bldg, Sf"
183652657,Suspicious Vehicle,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:03,2018-12-31T18:03:00.000,ADV,Missouri St/watchman Wy,San Francisco,CA,1,Intersection,
183652662,Trespasser,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:02,2018-12-31T18:02:00.000,HAN,1700 Block Of Market St #129,San Francisco,CA,1,Common Location,"Travelodge-Market/valencia #129, Sf"
183652649,Suspicious Person,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:01,2018-12-31T18:01:00.000,Not recorded,3300 Block Of Cesar Chavez St,San Francisco,CA,1,Premise Address,
183652643,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:01,2018-12-31T18:01:00.000,HAN,16th St/pond St,San Francisco,CA,1,Intersection,
183652654,Suspicious Person,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:01,2018-12-31T18:01:00.000,UTL,1100 Block Of California St,San Francisco,CA,1,Common Location,"Collis P Huntington Park, Sf"
183652644,Suspicious Vehicle,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:01,2018-12-31T18:01:00.000,ADV,3rd St/cargo Wy,San Francisco,CA,1,Intersection,
183652646,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:01,2018-12-31T18:01:00.000,HAN,Van Ness Av/chestnut St,San Francisco,CA,1,Intersection,
183652653,Loud Music,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:00,2018-12-31T18:00:00.000,HAN,500 Block Of South Van Ness Av #326,San Francisco,CA,1,Common Location,"Mission Hotel Sro #326, Sf"
183652639,Noise Nuisance,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:59,2018-12-31T17:59:00.000,HAN,Eddy St/leavenworth St,San Francisco,CA,1,Intersection,
183652636,Meet W/officer,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:59,2018-12-31T17:59:00.000,HAN,100 Block Of Golden Gate Br Toll Pz,San Francisco,CA,1,Common Location,"Golden Gate Bridge Toll Pz, Sf"
183652635,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:59,2018-12-31T17:59:00.000,Not recorded,Mission St/3rd St,San Francisco,CA,1,Intersection,
183652645,Vehicle Alarm,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:58,2018-12-31T17:58:00.000,HAN,800 Block Of Steiner St,San Francisco,CA,1,Premise Address,
183652648,Squatters,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:58,2018-12-31T17:58:00.000,UTL,2000 Block Of Post St,San Francisco,CA,1,Premise Address,
183652638,Fraud,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:57,2018-12-31T17:57:00.000,CAN,1000 Block Of Grant Av,San Francisco,CA,1,Premise Address,
183652641,Poss,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:57,2018-12-31T17:57:00.000,HAN,400 Block Of Cesar Chavez St,San Francisco,CA,1,Common Location,"Pier 80, Sf"
183652626,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:55,2018-12-31T17:55:00.000,Not recorded,0 Block Of The Embarcadero Sou,San Francisco,CA,1,Common Location,"Ferry Pz - Behind Ferry Bldg, Sf"
183652624,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:55,2018-12-31T17:55:00.000,HAN,Mission St/main St,San Francisco,CA,1,Intersection,
183652620,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:55,2018-12-31T17:55:00.000,HAN,3rd St/howard St,San Francisco,CA,1,Intersection,
183652637,Family,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:54,2018-12-31T17:54:00.000,HAN,600 Block Of John Muir Dr,San Francisco,CA,1,Premise Address,
183652632,853,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:52,2018-12-31T17:52:00.000,CAN,2700 Block Of Bayshore Bl,Daly City,CA,1,Common Location,"Auto Return Bayshore, Dc"
183652676,Suicide Attempt,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:51,2018-12-31T17:51:00.000,REP,400 Block Of Beale St,San Francisco,CA,1,Premise Address,
183652610,Traf Violation Cite,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:49,2018-12-31T17:49:00.000,NOM,1300 Block Of York St,San Francisco,CA,1,Premise Address,
183652615,Trespasser,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:49,2018-12-31T17:49:00.000,GOA,300 Block Of Mason St,San Francisco,CA,1,Premise Address,
183652609,Traf Violation Tow,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:49,2018-12-31T17:49:00.000,CAN,100 Block Of West Portal Av,San Francisco,CA,1,Premise Address,
183652611,Squatter/916,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:48,2018-12-31T17:48:00.000,HAN,1600 Block Of Shafter Av,San Francisco,CA,1,Premise Address,
183652607,Auto Boost / Strip,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:48,2018-12-31T17:48:00.000,REP,8th St/folsom St,San Francisco,CA,1,Intersection,
183652602,Traffic Stop,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:45,2018-12-31T17:45:00.000,ADV,Hyde St/mcallister St,San Francisco,CA,1,Intersection,
183652598,Muni Inspection,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:44,2018-12-31T17:44:00.000,Not recorded,Mission St/11th St,San Francisco,CA,1,Intersection,
183652600,Return,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:42,2018-12-31T17:42:00.000,REP,0 Block Of Jennings Ct,San Francisco,CA,1,Premise Address,
183652589,Muni Inspection,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:42,2018-12-31T17:42:00.000,Not recorded,1100 Block Of Market St,San Francisco,CA,1,Common Location,"Civic Center Muni, Sf"
183652587,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:42,2018-12-31T17:42:00.000,Not recorded,Mission St/11th St,San Francisco,CA,1,Intersection,
183652612,Veh Vs. Ped,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:42,2018-12-31T17:42:00.000,ND,Pacific Av/battery St,San Francisco,CA,1,Intersection,
183652586,Suspicious Vehicle,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:41,2018-12-31T17:41:00.000,CIT,800 Block Of Mission St,San Francisco,CA,1,Common Location,"5th & Mission Garage, Sf"
183652576,Traf Violation Cite,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:39,2018-12-31T17:39:00.000,Not recorded,400 Block Of Brazil Av,San Francisco,CA,1,Premise Address,
183652593,Complaint Unkn,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:39,2018-12-31T17:39:00.000,HAN,100 Block Of Ringold St,San Francisco,CA,1,Premise Address,
183652577,Traf Violation Cite,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:39,2018-12-31T17:39:00.000,CIT,1400 Block Of Rhode Island St,San Francisco,CA,1,Premise Address,
183652574,Traf Violation Cite,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:39,2018-12-31T17:39:00.000,CIT,300 Block Of Madrid St,San Francisco,CA,1,Premise Address,
183652583,459,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:39,2018-12-31T17:39:00.000,ABA,800 Block Of Ellsworth St,San Francisco,CA,1,Premise Address,
183652575,Traf Violation Cite,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:39,2018-12-31T17:39:00.000,CIT,300 Block Of Madrid St,San Francisco,CA,1,Premise Address,
183652569,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:38,2018-12-31T17:38:00.000,Not recorded,900 Block Of Market St,San Francisco,CA,1,Common Location,"Powell St Muni, Sf"
183652580,Burglary,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:38,2018-12-31T17:38:00.000,REP,0 Block Of Jennings Ct,San Francisco,CA,1,Premise Address,
183652567,Indecent Exposure,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:35,2018-12-31T17:35:00.000,HAN,3400 Block Of Mission St,San Francisco,CA,1,Common Location,"Safeway-Mission & 30th St, Sf"
183652558,Muni Inspection,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:34,2018-12-31T17:34:00.000,Not recorded,Market St/van Ness Av,San Francisco,CA,1,Intersection,
183652570,Fight No Weapon,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:34,2018-12-31T17:34:00.000,HAN,1900 Block Of 15th St,San Francisco,CA,1,Premise Address,
183652562,Traf Violation Cite,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:34,2018-12-31T17:34:00.000,GOA,1100 Block Of Plymouth Av,San Francisco,CA,1,Premise Address,
183652561,Traf Violation Cite,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:34,2018-12-31T17:34:00.000,CIT,200 Block Of 4th Av,San Francisco,CA,1,Premise Address,
183652563,Muni Inspection,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:34,2018-12-31T17:34:00.000,Not recorded,1100 Block Of Market St,San Francisco,CA,1,Common Location,"Civic Center Muni, Sf"
183652560,Traf Violation Cite,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:34,2018-12-31T17:34:00.000,CIT,200 Block Of Madrid St,San Francisco,CA,1,Premise Address,
183652571,Suspicious Vehicle,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:33,2018-12-31T17:33:00.000,ND,19th Av/taraval St,San Francisco,CA,1,Intersection,
183652553,Muni Inspection,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:32,2018-12-31T17:32:00.000,Not recorded,Mission St/16th St,San Francisco,CA,1,Intersection,
183652544,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:31,2018-12-31T17:31:00.000,Not recorded,Mission St/16th St,San Francisco,CA,1,Intersection,
183652549,Citizen Arrest,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:31,2018-12-31T17:31:00.000,REP,200 Block Of Ofarrell St,San Francisco,CA,1,Premise Address,
183652548,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:31,2018-12-31T17:31:00.000,Not recorded,1100 Block Of Market St,San Francisco,CA,1,Common Location,"Civic Center Muni, Sf"
183652552,Well Being Check,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:30,2018-12-31T17:30:00.000,HAN,Bryant St/10th St,San Francisco,CA,1,Intersection,
183652530,Muni Inspection,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:29,2018-12-31T17:29:00.000,Not recorded,1500 Block Of Market St,San Francisco,CA,1,Common Location,"Van Ness Av Muni, Sf"
183652537,Traf Violation Cite,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:29,2018-12-31T17:29:00.000,NOM,500 Block Of Buena Vista Av E,San Francisco,CA,1,Premise Address,
183652534,Muni Inspection,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:29,2018-12-31T17:29:00.000,Not recorded,11th St/market St,San Francisco,CA,1,Intersection,
183652540,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:29,2018-12-31T17:29:00.000,Not recorded,1700 Blk Eddy St,San Francisco,CA,1,Geo-Override,
183652572,910,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:28,2018-12-31T17:28:00.000,HAN,5600 Block Of 3rd St,San Francisco,CA,1,Premise Address,
183652538,Drugs,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:28,2018-12-31T17:28:00.000,UTL,1900 Block Of Fillmore St,San Francisco,CA,1,Premise Address,
183652526,Muni Inspection,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:27,2018-12-31T17:27:00.000,Not recorded,Market St/8th St,San Francisco,CA,1,Intersection,
183652535,Suspicious Person,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:26,2018-12-31T17:26:00.000,GOA,Belcher St/duboce Av,San Francisco,CA,1,Intersection,
183652524,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:26,2018-12-31T17:26:00.000,Not recorded,1500 Block Of Market St,San Francisco,CA,1,Common Location,"Van Ness Av Muni, Sf"
183652522,Prowler,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:26,2018-12-31T17:26:00.000,REP,1700 Block Of Stockton St,San Francisco,CA,1,Premise Address,
183652517,Muni Inspection,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:24,2018-12-31T17:24:00.000,Not recorded,1100 Block Of Market St,San Francisco,CA,1,Common Location,"Civic Center Muni, Sf"
183652516,Audible Alarm,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:23,2018-12-31T17:23:00.000,PAS,400 Block Of Clementina St,San Francisco,CA,1,Premise Address,
183652523,811,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:23,2018-12-31T17:23:00.000,GOA,2800 Block Of Mission St,San Francisco,CA,1,Common Location,"Mcdonalds - Mission 24th St, Sf"
183652533,Rep/survellience,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:22,2018-12-31T17:22:00.000,REP,Block Of Waller St,San Francisco,CA,1,Premise Address,
183652507,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:22,2018-12-31T17:22:00.000,HAN,1100 Block Of Market St,San Francisco,CA,1,Common Location,"Civic Center Muni, Sf"
183652509,Muni Inspection,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:22,2018-12-31T17:22:00.000,Not recorded,Market St/8th St,San Francisco,CA,1,Intersection,
183652504,Traffic Stop,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:21,2018-12-31T17:21:00.000,CIT,Mission St/5th St,San Francisco,CA,1,Intersection,
183652503,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:21,2018-12-31T17:21:00.000,Not recorded,Mission St/30th St,San Francisco,CA,1,Intersection,
183652505,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:21,2018-12-31T17:21:00.000,HAN,3100 Block Of Mission St,San Francisco,CA,1,Common Location,Roccapulco
183652498,Muni Inspection,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:20,2018-12-31T17:20:00.000,Not recorded,1100 Block Of Market St,San Francisco,CA,1,Common Location,"Civic Center Muni, Sf"
183652492,Muni Inspection,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:19,2018-12-31T17:19:00.000,HAN,600 Block Of Market St,San Francisco,CA,1,Common Location,"Montgomery Muni, Sf"
183652495,Traf Violation Cite,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:19,2018-12-31T17:19:00.000,CIT,2400 Block Of 26th Av,San Francisco,CA,1,Premise Address,
183652491,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:19,2018-12-31T17:19:00.000,HAN,1700 Block Of Broderick St,San Francisco,CA,1,Premise Address,
183652519,Caser,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:18,2018-12-31T17:18:00.000,UTL,Martin Luther King Dr/music Concourse Dr,,CA,1,Intersection,
183652496,Poss,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:18,2018-12-31T17:18:00.000,REP,2800 Block Of Folsom St,San Francisco,CA,1,Premise Address,
183652488,Muni Inspection,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:17,2018-12-31T17:17:00.000,Not recorded,Mission St/richland Av,San Francisco,CA,1,Intersection,
183652486,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:17,2018-12-31T17:17:00.000,HAN,West Side Housing,,CA,1,Geo-Override,
183652483,Suspicious Vehicle,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:17,2018-12-31T17:17:00.000,ADV,3900 Block Of 18th St,San Francisco,CA,1,Premise Address,
183652484,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:17,2018-12-31T17:17:00.000,HAN,West Portal Avenue,,CA,1,Geo-Override,
183652487,22500e,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:17,2018-12-31T17:17:00.000,CIT,100 Block Of Pierce St,San Francisco,CA,1,Premise Address,
183652515,Missing Adult,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:17,2018-12-31T17:17:00.000,UTL,2100 Block Of Mission St,San Francisco,CA,1,Premise Address,
183652513,Attempt,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:16,2018-12-31T17:16:00.000,HAN,100 Block Of Grove St,San Francisco,CA,1,Common Location,"Civic Center Pz, Sf"
183652478,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:16,2018-12-31T17:16:00.000,Not recorded,300 Block Of Geary St,San Francisco,CA,1,Common Location,"Union Square, Sf"
183652477,Muni Inspection,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:16,2018-12-31T17:16:00.000,Not recorded,600 Block Of Market St,San Francisco,CA,1,Common Location,"Montgomery Muni, Sf"
183652476,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:16,2018-12-31T17:16:00.000,Not recorded,900 Block Of Market St,San Francisco,CA,1,Common Location,"Powell St Muni, Sf"
183652479,22500e,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:15,2018-12-31T17:15:00.000,CAN,400 Block Of Geary St,San Francisco,CA,1,Premise Address,
183652473,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:14,2018-12-31T17:14:00.000,HAN,2700 Block Of Geary Bl,San Francisco,CA,1,Premise Address,
183652474,Muni Inspection,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:14,2018-12-31T17:14:00.000,Not recorded,Geary Bl/6th Av,San Francisco,CA,1,Intersection,
183652471,Traffic Stop,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:13,2018-12-31T17:13:00.000,CIT,Collingwood St/market St,San Francisco,CA,1,Intersection,
183652467,Muni Inspection,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:13,2018-12-31T17:13:00.000,Not recorded,300 Block Of Market St,San Francisco,CA,1,Common Location,"Embarcadero Muni Station, Sf"
183652470,Suspicious Person,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:13,2018-12-31T17:13:00.000,CIT,Folsom St/7th St,San Francisco,CA,1,Intersection,
183652463,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:12,2018-12-31T17:12:00.000,HAN,Naples St/excelsior Av,San Francisco,CA,1,Intersection,
183652464,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:12,2018-12-31T17:12:00.000,Not recorded,Geary Bl/6th Av,San Francisco,CA,1,Intersection,
183652461,Muni Inspection,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:11,2018-12-31T17:11:00.000,Not recorded,Mission St/silver Av,San Francisco,CA,1,Intersection,
183652452,Muni Inspection,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:10,2018-12-31T17:10:00.000,Not recorded,600 Block Of Market St,San Francisco,CA,1,Common Location,"Montgomery Muni, Sf"
183652454,Missing Juvenile,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:10,2018-12-31T17:10:00.000,REP,800 Block Of Innes Av,San Francisco,CA,1,Premise Address,
183652456,Complaint Unkn,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:10,2018-12-31T17:10:00.000,NOM,2100 Block Of Market St,San Francisco,CA,1,Premise Address,
183652447,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:09,2018-12-31T17:09:00.000,Not recorded,Mission St/silver Av,San Francisco,CA,1,Intersection,
183652449,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:09,2018-12-31T17:09:00.000,HAN,3100 Block Of Mission St,San Francisco,CA,1,Common Location,Roccapulco
183652459,909,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:08,2018-12-31T17:08:00.000,ADV,100 Block Of Eddy St,San Francisco,CA,1,Premise Address,
183652469,5150 Eval,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:08,2018-12-31T17:08:00.000,ND,200 Block Of 13th St,San Francisco,CA,1,Common Location,"Womans Place Shelter - 13th St, Sf"
183652462,Rep,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:07,2018-12-31T17:07:00.000,HAN,200 Block Of Cargo Wy,San Francisco,CA,1,Premise Address,
183652438,Muni Inspection,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:07,2018-12-31T17:07:00.000,Not recorded,Mission St/persia Av,San Francisco,CA,1,Intersection,
183652439,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:07,2018-12-31T17:07:00.000,HAN,0 Block Of Jose Sarria Ct,San Francisco,CA,1,Common Location,"Eureka Valley-Harvey Milk Library, Sf"
183652436,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:07,2018-12-31T17:07:00.000,Not recorded,600 Block Of Market St,San Francisco,CA,1,Common Location,"Montgomery Muni, Sf"
183652430,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:06,2018-12-31T17:06:00.000,HAN,4200 Block Of Noriega St,San Francisco,CA,1,Common Location,"Lower Great Highway, Sf"
183652458,601,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:05,2018-12-31T17:05:00.000,ADV,100 Block Of Oliver St,San Francisco,CA,1,Premise Address,
183652425,Muni Inspection,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:05,2018-12-31T17:05:00.000,Not recorded,300 Block Of Market St,San Francisco,CA,1,Common Location,"Embarcadero Muni Station, Sf"
183652428,Muni Inspection,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:05,2018-12-31T17:05:00.000,Not recorded,Market St/spear St,San Francisco,CA,1,Intersection,
183652419,Trespasser,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:04,2018-12-31T17:04:00.000,REP,2300 Block Of Greenwich St,San Francisco,CA,1,Premise Address,
183652424,Loitering,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:04,2018-12-31T17:04:00.000,HAN,0 Block Of 12th St,San Francisco,CA,1,Common Location,"Civic Center Hotel, Sf"
183652435,222 Poss,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:04,2018-12-31T17:04:00.000,UTL,Block Of Stockton St,San Francisco,CA,1,Premise Address,
183652437,Well Being Check,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,17:03,2018-12-31T17:03:00.000,UTL,Polk St/mcallister St,San Francisco,CA,1,Intersection,
